Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","2.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","2.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","2.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","2.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","2.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","2.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","2.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","2.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2013","2013","%","4.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","27.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","27.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","28.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","29.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","29.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","30.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","30.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","30.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","31.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2022","2022","%","31.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2013","2013","%","4.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2014","2014","%","4.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2015","2015","%","4.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2016","2016","%","5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2017","2017","%","5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2018","2018","%","5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2019","2019","%","5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2020","2020","%","5.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","5.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2022","2022","%","5.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2013","2013","%","23.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2014","2014","%","23.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2015","2015","%","24.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2016","2016","%","25.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2013","2013","%","24.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2014","2014","%","24.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","25.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2016","2016","%","25.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2017","2017","%","26.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2018","2018","%","27.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2019","2019","%","28.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2013","2013","%","72.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21049","Prevalence of low birthweight (percent)","2013","2013","%","12.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21049","Prevalence of low birthweight (percent)","2014","2014","%","12.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21049","Prevalence of low birthweight (percent)","2015","2015","%","12.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21049","Prevalence of low birthweight (percent)","2016","2016","%","13","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21049","Prevalence of low birthweight (percent)","2017","2017","%","13","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21049","Prevalence of low birthweight (percent)","2018","2018","%","13","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21049","Prevalence of low birthweight (percent)","2019","2019","%","13","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","548","Vanuatu","6121","Value","21049","Prevalence of low birthweight (percent)","2020","2020","%","13.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","3.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","10.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","16.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","23","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","22.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","23.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","21.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","17.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","11.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","11.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","11.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","10.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","10.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","10.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","10.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","10.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","10.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2022","2022","%","10.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2013","2013","%","6.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2014","2014","%","6.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2015","2015","%","6.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2016","2016","%","6.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2017","2017","%","6.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2018","2018","%","6.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2019","2019","%","6.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2020","2020","%","6.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","6.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2022","2022","%","6.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2013","2013","%","24.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2014","2014","%","24.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2015","2015","%","25.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2016","2016","%","25.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2013","2013","%","21.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2014","2014","%","21.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","21.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2016","2016","%","22.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2017","2017","%","23","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2018","2018","%","23.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2019","2019","%","24.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21049","Prevalence of low birthweight (percent)","2013","2013","%","9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21049","Prevalence of low birthweight (percent)","2014","2014","%","9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21049","Prevalence of low birthweight (percent)","2015","2015","%","9.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21049","Prevalence of low birthweight (percent)","2016","2016","%","9.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21049","Prevalence of low birthweight (percent)","2017","2017","%","9.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21049","Prevalence of low birthweight (percent)","2018","2018","%","9.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21049","Prevalence of low birthweight (percent)","2019","2019","%","9.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","862","Venezuela (Bolivarian Republic of)","6121","Value","21049","Prevalence of low birthweight (percent)","2020","2020","%","9.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","7.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","7.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","7.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","6.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","6.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","6","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","5.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","5.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","5","E","Estimated value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","0.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","1.2","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","0.5","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
